Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
28449207,"Strange the Dreamer (Strange the Dreamer, #1)",Laini Taylor,"Taylor, Laini",,"=""0316341681""","=""9780316341684""",0,4.29,"Little, Brown Books for Young Readers",Hardcover,544,2017,2017,,2023/12/21,"to-read, fantasy, romance, series, young-adult","to-read (#284), fantasy (#215), romance (#170), series (#197), young-adult (#99)",to-read,,,,0,0
40291564,"Storm and Fury (The Harbinger, #1)",Jennifer L. Armentrout,"Armentrout, Jennifer L.",,"=""1335218793""","=""9781335218797""",0,4.07,Inkyard Press,Hardcover,512,2019,2019,,2023/12/21,"to-read, fantasy, romance, series, young-adult","to-read (#283), fantasy (#214), romance (#169), series (#196), young-adult (#98)",to-read,,,,0,0
61198133,"The Stolen Heir (The Stolen Heir Duology, #1)",Holly Black,"Black, Holly",,"=""0316592706""","=""9780316592703""",0,4.02,"Little, Brown Books for Young Readers",Hardcover,356,2023,2023,,2023/12/21,"to-read, fae, fantasy, romance, series, spicy","to-read (#282), fae (#35), fantasy (#213), romance (#168), series (#195), spicy (#66)",to-read,,,,0,0
43575115,The Starless Sea,Erin Morgenstern,"Morgenstern, Erin",,"=""038554121X""","=""9780385541213""",0,3.86,Doubleday,Hardcover,498,2019,2019,,2023/12/21,"to-read, pirates, romance, urban-fantasy","to-read (#281), pirates (#9), romance (#167), urban-fantasy (#46)",to-read,,,,0,0
58950705,The Stardust Thief (The Sandsea Trilogy #1),Chelsea Abdullah,"Abdullah, Chelsea",,"=""0316368768""","=""9780316368766""",0,4.02,Orbit,Hardcover,468,2022,2022,,2023/12/21,"to-read, fairytale-retelling, fantasy, series","to-read (#280), fairytale-retelling (#32), fantasy (#212), series (#194)",to-read,,,,0,0
42815556,"Spin the Dawn (The Blood of Stars, #1)",Elizabeth Lim,"Lim, Elizabeth",,"=""""","=""""",0,3.99,Alfred A. Knopf Books for Young Readers,Hardcover,392,2019,2019,,2023/12/21,"to-read, asian, romance, fantasy, series, young-adult","to-read (#279), asian (#13), romance (#166), fantasy (#211), series (#193), young-adult (#97)",to-read,,,,0,0
36896898,Spinning Silver,Naomi Novik,"Novik, Naomi",,"=""""","=""""",0,4.20,Del Rey,Kindle Edition,465,2018,2018,,2023/12/21,"to-read, romance, fantasy","to-read (#278), romance (#165), fantasy (#210)",to-read,,,,0,0
28765741,Spiderlight,Adrian Tchaikovsky,"Tchaikovsky, Adrian",,"=""""","=""""",0,4.12,Tordotcom,Kindle Edition,298,2016,2016,,2023/12/21,"to-read, fantasy","to-read (#277), fantasy (#209)",to-read,,,,0,0
25181955,"Spellslinger (Spellslinger, #1)",Sebastien de Castell,"Castell, Sebastien de",,"=""1785761315""","=""9781785761317""",0,4.02,Hot Key Books,Hardcover,416,2017,2017,,2023/12/21,"to-read, young-adult, fantasy, series","to-read (#276), young-adult (#96), fantasy (#208), series (#192)",to-read,,,,0,0
58189174,"Speak of the Demon (Deals with Demons, #1)",Stacia Stark,"Stark, Stacia",,"=""""","=""""",0,4.26,Stacia Stark,Kindle Edition,352,2021,2021,,2023/12/21,"to-read, fantasy, romance, spicy, series","to-read (#275), fantasy (#207), romance (#164), spicy (#65), series (#191)",to-read,,,,0,0
42201395,"Sorcery of Thorns (Sorcery of Thorns, #1)",Margaret  Rogerson,"Rogerson, Margaret",,"=""1481497618""","=""9781481497619""",0,4.06,Margaret K. McElderry Books,Hardcover,456,2019,2019,,2023/12/21,"to-read, series, romance, fantasy, young-adult","to-read (#274), series (#190), romance (#163), fantasy (#206), young-adult (#95)",to-read,,,,0,0
59147735,The Song That Moves the Sun,Anna  Bright,"Bright, Anna",,"=""0063083523""","=""9780063083523""",0,3.48,HarperTeen,Hardcover,464,2022,2022,,2023/12/21,"to-read, romance, fantasy, magic-realism","to-read (#273), romance (#162), fantasy (#205), magic-realism (#6)",to-read,,,,0,0
53902073,"The Song of the Marked (Shadows and Crowns, #1)",S.M. Gaither,"Gaither, S.M.",,"=""""","=""""",0,3.97,S.M. Gaither,Kindle Edition,437,2020,2020,,2023/12/21,"to-read, fantasy, romance, series","to-read (#272), fantasy (#204), romance (#161), series (#189)",to-read,,,,0,0
58303740,"Song of Silver, Flame Like Night (Song of the Last Kingdom, #1)",Amélie Wen Zhao,"Zhao, Amélie Wen",,"=""059365028X""","=""9780593650288""",0,3.83,Delacorte Press,Paperback,512,2023,2023,,2023/12/21,"to-read, romance, asian, fantasy, series, young-adult","to-read (#271), romance (#160), asian (#12), fantasy (#203), series (#188), young-adult (#94)",to-read,,,,0,0
123245772,Small Miracles,Olivia Atwater,"Atwater, Olivia",,"=""""","=""""",0,4.16,Starwatch Press,Kindle Edition,286,2023,2022,,2023/12/21,"to-read, urban-fantasy","to-read (#270), urban-fantasy (#45)",to-read,,,,0,0
53457092,"Six Crimson Cranes (Six Crimson Cranes, #1)",Elizabeth Lim,"Lim, Elizabeth",,"=""0593300939""","=""9780593300930""",0,4.22,Knopf,ebook,454,2021,2021,,2023/12/21,"to-read, fantasy, romance, series, young-adult","to-read (#269), fantasy (#202), romance (#159), series (#187), young-adult (#93)",to-read,,,,0,0
62031346,"Silver in the Bone (Silver in the Bone, #1)",Alexandra Bracken,"Bracken, Alexandra",,"=""0593481658""","=""9780593481653""",0,3.92,Knopf Books for Young Readers ,Hardcover,480,2023,2023,,2023/12/21,"to-read, fantasy, series, young-adult","to-read (#268), fantasy (#201), series (#186), young-adult (#92)",to-read,,,,0,0
6068551,"Shiver (The Wolves of Mercy Falls, #1)",Maggie Stiefvater,"Stiefvater, Maggie",,"=""0545123267""","=""9780545123266""",0,3.76,Scholastic Press,Hardcover,392,2009,2009,,2023/12/21,"to-read, wolves, young-adult, series, romance, fantasy","to-read (#267), wolves (#23), young-adult (#91), series (#185), romance (#158), fantasy (#200)",to-read,,,,0,0
56880808,"She Who Rides the Storm (She Who Rides the Storm, #1)",Caitlin Sangster,"Sangster, Caitlin",,"=""""","=""""",0,3.72,Margaret K. McElderry Books,Kindle Edition,400,2021,2021,,2023/12/21,"to-read, fantasy, series, young-adult","to-read (#266), fantasy (#199), series (#184), young-adult (#90)",to-read,,,,0,0
35702241,"The Shadows Between Us (The Shadows Between Us, #1)",Tricia Levenseller,"Levenseller, Tricia",,"=""1250189969""","=""9781250189967""",0,3.85,Feiwel and Friends,Hardcover,326,2020,2020,,2023/12/21,"to-read, stand-alone-series, romance, fantasy, young-adult","to-read (#265), stand-alone-series (#28), romance (#157), fantasy (#198), young-adult (#89)",to-read,,,,0,0
22878967,"The Shadow of What Was Lost (The Licanius Trilogy, #1)",James  Islington,"Islington, James",,"=""099258020X""","=""9780992580209""",0,4.14,Aslaradis Publishing,Paperback,602,2014,2014,,2023/12/21,"to-read, fantasy, series","to-read (#264), fantasy (#197), series (#183)",to-read,,,,0,0
52694527,"The Shadow of the Gods (The Bloodsworn Saga, #1)",John Gwynne,"Gwynne, John",,"=""0356514188""","=""9780356514185""",0,4.25,Orbit,Hardcover,480,2021,2021,,2023/12/21,"to-read, fantasy, series","to-read (#263), fantasy (#196), series (#182)",to-read,,,,0,0
40024139,"Serpent & Dove (Serpent & Dove, #1)",Shelby Mahurin,"Mahurin, Shelby",,"=""""","=""""",0,4.00,HarperTeen,Hardcover,513,2019,2019,,2023/12/21,"to-read, fantasy, romance, series, young-adult","to-read (#262), fantasy (#195), romance (#156), series (#181), young-adult (#88)",to-read,,,,0,0
10626594,The Scorpio Races,Maggie Stiefvater,"Stiefvater, Maggie",,"=""054522490X""","=""9780545224901""",0,4.09,Scholastic Press,Hardcover,409,2011,2011,,2023/12/21,"to-read, romance, fantasy, competition, young-adult","to-read (#261), romance (#155), fantasy (#194), competition (#5), young-adult (#87)",to-read,,,,0,0
985502,Scarlet Moon,Debbie Viguié,"Viguié, Debbie",Mahlon F. Craft,"=""0689867166""","=""9780689867163""",0,3.72,Simon Pulse,Mass Market Paperback,157,2004,2004,,2023/12/21,"to-read, fairytale-retelling, wolves","to-read (#260), fairytale-retelling (#31), wolves (#22)",to-read,,,,0,0
57757152,Saint Death's Daughter (Saint Death #1),C.S.E. Cooney,"Cooney, C.S.E.",,"=""1786184710""","=""9781786184719""",0,4.10,Rebellion Publishing,Kindle Edition,692,2022,2022,,2023/12/21,"to-read, fantasy, series","to-read (#259), fantasy (#193), series (#180)",to-read,,,,0,0
5776788,"Sandman Slim (Sandman Slim, #1)",Richard Kadrey,"Kadrey, Richard",,"=""0061714305""","=""9780061714306""",0,3.94,Harper Voyager,Hardcover,388,2009,2009,,2023/12/21,"to-read, urban-fantasy, series","to-read (#258), urban-fantasy (#44), series (#179)",to-read,,,,0,0
39863237,"The Ruin of Kings (A Chorus of Dragons, #1)",Jenn Lyons,"Lyons, Jenn",,"=""1250175488""","=""9781250175489""",0,3.84,Tor Books,Hardcover,560,2019,2019,,2023/12/21,"to-read, dragons, fantasy, series","to-read (#257), dragons (#18), fantasy (#192), series (#178)",to-read,,,,0,0
23125713,Ritmatist (The Rithmatist #1),Brandon Sanderson,"Sanderson, Brandon",,"=""6050921369""","=""9786050921366""",0,4.25,Doğan ve Egmont Yayıncılık,Paperback,408,2014,2013,,2023/12/21,"to-read, fantasy, series, young-adult","to-read (#256), fantasy (#191), series (#177), young-adult (#86)",to-read,,,,0,0
55186105,"The Risen Shard (The Chain Breaker, #1)",D.K. Holmberg,"Holmberg, D.K.",,"=""""","=""""",0,4.07,ASH Publishing,Kindle Edition,380,2020,2020,,2023/12/21,"to-read, series, fantasy","to-read (#255), series (#176), fantasy (#190)",to-read,,,,0,0
62316279,"Rhapsodic (The Bargainer, #1)",Laura Thalassa,"Thalassa, Laura",,"=""""","=""""",0,3.94,Bloom Books,Kindle Edition,423,2022,2016,,2023/12/21,"to-read, fae, series, spicy, romance, fantasy","to-read (#254), fae (#34), series (#175), spicy (#64), romance (#154), fantasy (#189)",to-read,,,,0,0
61408365,The Relic Bond (The Lost Riders #1),Jasper Alden,"Alden, Jasper",D.K. Holmberg,"=""""","=""""",0,4.26,,Kindle Edition,293,2022,,,2023/12/21,"to-read, fantasy, dragons, series","to-read (#253), fantasy (#188), dragons (#17), series (#174)",to-read,,,,0,0
55558336,Red Wolf,Rachel Vincent,"Vincent, Rachel",,"=""0062411624""","=""9780062411624""",0,3.61,HarperTeen,Hardcover,368,2021,2021,,2023/12/21,"to-read, fairytale-retelling, wolves","to-read (#252), fairytale-retelling (#30), wolves (#21)",to-read,,,,0,0
43721070,Red Hood,Elana K. Arnold,"Arnold, Elana K.",,"=""006274237X""","=""9780062742377""",0,3.46,Balzer + Bray,ebook,368,2020,2020,,2023/12/21,"to-read, fairytale-retelling, wolves","to-read (#251), fairytale-retelling (#29), wolves (#20)",to-read,,,,0,0
24934065,"Rebel of the Sands (Rebel of the Sands, #1)",Alwyn Hamilton,"Hamilton, Alwyn",,"=""0698410424""","=""9780698410428""",0,3.95,Viking Books for Young Readers,ebook,314,2016,2016,,2023/12/21,"to-read, fantasy, romance, series","to-read (#250), fantasy (#187), romance (#153), series (#173)",to-read,,,,0,0
54513688,"Realm Breaker (Realm Breaker, #1)",Victoria Aveyard,"Aveyard, Victoria",,"=""""","=""""",0,3.61,Orion Publishing,Kindle Edition,576,2021,2021,,2023/12/21,"to-read, fantasy, series, young-adult","to-read (#249), fantasy (#186), series (#172), young-adult (#85)",to-read,,,,0,0
17675462,"The Raven Boys (The Raven Cycle, #1)",Maggie Stiefvater,"Stiefvater, Maggie",,"=""0545424925""","=""9780545424929""",0,4.05,Scholastic Press,Hardcover,409,2012,2012,,2023/12/21,"to-read, romance, young-adult, urban-fantasy, series","to-read (#248), romance (#152), young-adult (#84), urban-fantasy (#43), series (#171)",to-read,,,,0,0
59738904,"Ravaged by Monsters (Dark Temptations, #1)",Katie May,"May, Katie",Ann  Denton,"=""""","=""""",0,3.99,"Expresso Publishing, LLC",Kindle Edition,353,2022,2022,,2023/12/21,"to-read, fantasy, spicy, romance, series","to-read (#247), fantasy (#185), spicy (#63), romance (#151), series (#170)",to-read,,,,0,0
41952489,"The Rage of Dragons (The Burning, #1)",Evan Winter,"Winter, Evan",,"=""031648976X""","=""9780316489768""",0,4.31,Orbit,Hardcover,535,2019,2017,,2023/12/21,"to-read, dragons, fantasy, series","to-read (#246), dragons (#16), fantasy (#184), series (#169)",to-read,,,,0,0
24473763,"Radiance (Wraith Kings, #1)",Grace Draven,"Draven, Grace",,"=""""","=""""",0,4.01,Grace Draven,Kindle Edition,297,2015,2015,,2023/12/21,"to-read, romance, spicy, fantasy, stand-alone-series","to-read (#245), romance (#150), spicy (#62), fantasy (#183), stand-alone-series (#27)",to-read,,,,0,0
198558708,Rabid (The Savage Spirit of Seneca Rain),Ivy Asher,"Asher, Ivy",Raven Kennedy,"=""""","=""""",0,4.05,,Kindle Edition,,2023,2021,,2023/12/21,"to-read, romance, fantasy, wolves, stand-alone-series, spicy","to-read (#244), romance (#149), fantasy (#182), wolves (#19), stand-alone-series (#26), spicy (#61)",to-read,,,,0,0
60597906,Prowl,Elizabeth Myrva,"Myrva, Elizabeth",,"=""""","=""""",0,3.73,,Kindle Edition,37,2022,,,2023/12/21,"to-read, fairytale-retelling, romance, spicy, wolves","to-read (#243), fairytale-retelling (#28), romance (#148), spicy (#60), wolves (#18)",to-read,,,,0,0
40275288,"The Priory of the Orange Tree (The Roots of Chaos, #1)",Samantha    Shannon,"Shannon, Samantha",,"=""""","=""""",0,4.21,Bloomsbury Publishing,Kindle Edition,848,2019,2019,,2023/12/21,"to-read, dragons, fantasy, series","to-read (#242), dragons (#15), fantasy (#181), series (#168)",to-read,,,,0,0
58939926,The Poison Season,Mara Rutherford,"Rutherford, Mara",,"=""133591580X""","=""9781335915801""",0,3.70,Inkyard Press,Hardcover,390,2022,2022,,2023/12/21,"to-read, fantasy, romance, young-adult","to-read (#241), fantasy (#180), romance (#147), young-adult (#83)",to-read,,,,0,0
50202953,Piranesi,Susanna Clarke,"Clarke, Susanna",,"=""163557563X""","=""9781635575637""",0,4.23,Bloomsbury,Hardcover,272,2020,2020,,2023/12/21,"to-read, fantasy","to-read (#240), fantasy (#179)",to-read,,,,0,0
123272656,"Pestilence (The Four Horsemen, #1)",Laura Thalassa,"Thalassa, Laura",,"=""1728280168""","=""9781728280165""",0,3.89,Bloom Books,Paperback,416,2023,2018,,2023/12/21,"to-read, stand-alone-series, spicy, romance, urban-fantasy","to-read (#239), stand-alone-series (#25), spicy (#59), romance (#146), urban-fantasy (#42)",to-read,,,,0,0
56226575,"Path of the Flame (The Dragon Thief, #1)",D.K. Holmberg,"Holmberg, D.K.",,"=""""","=""""",0,4.19,ASH Publishing,Kindle Edition,342,2021,2021,,2023/12/21,"to-read, fantasy, dragons, heist, series","to-read (#238), fantasy (#178), dragons (#14), heist (#15), series (#167)",to-read,,,,0,0
50702014,"Paladin's Grace (The Saint of Steel, #1)",T. Kingfisher,"Kingfisher, T.",,"=""""","=""""",0,4.15,Red Wombat Studio,Kindle Edition,366,2020,2020,,2023/12/21,"to-read, fantasy, series, romance","to-read (#237), fantasy (#177), series (#166), romance (#145)",to-read,,,,0,0
60739614,Our Vengeful Souls,Kristi McManus,"McManus, Kristi",,"=""0744308917""","=""9780744308914""",0,3.91,CamCat books,Hardcover,304,2023,2023,,2023/12/21,"to-read, fantasy, young-adult","to-read (#236), fantasy (#176), young-adult (#82)",to-read,,,,0,0
197614998,Ours for Halloween,Violet  Taylor,"Taylor, Violet",,"=""""","=""""",0,4.13,,Kindle Edition,134,2023,,,2023/12/21,"to-read, romance, spicy, urban-fantasy","to-read (#235), romance (#144), spicy (#58), urban-fantasy (#41)",to-read,,,,0,0
62059923,Order of Scorpions,Ivy Asher,"Asher, Ivy",,"=""""","=""""",0,4.25,,Kindle Edition,761,2022,2022,,2023/12/21,"to-read, fantasy, romance, spicy","to-read (#234), fantasy (#175), romance (#143), spicy (#57)",to-read,,,,0,0
56267120,"On These Black Sands (Aisling Sea, #1)",Vanessa Rasanen,"Rasanen, Vanessa",,"=""1732765227""","=""9781732765221""",0,3.71,Crab Apple Books,Paperback,436,2021,2021,,2023/12/21,"to-read, young-adult, series, fae, pirates, romance, fantasy","to-read (#233), young-adult (#81), series (#165), fae (#33), pirates (#8), romance (#142), fantasy (#174)",to-read,,,,0,0
58210340,"Only a Monster (Monsters, #1)",Vanessa Len,"Len, Vanessa",,"=""""","=""""",0,3.88,HarperTeen,Hardcover,416,2022,2022,,2023/12/21,"to-read, urban-fantasy, young-adult, series, romance","to-read (#232), urban-fantasy (#40), young-adult (#80), series (#164), romance (#141)",to-read,,,,0,0
58340706,"One Dark Window (The Shepherd King, #1)",Rachel Gillig,"Gillig, Rachel",,"=""0316312487""","=""9780316312486""",0,4.33,Orbit,Paperback,399,2022,2022,,2023/12/21,"to-read, fantasy, romance, series, young-adult","to-read (#231), fantasy (#173), romance (#140), series (#163), young-adult (#79)",to-read,,,,0,0
55987278,"Once Upon a Broken Heart (Once Upon a Broken Heart, #1)",Stephanie Garber,"Garber, Stephanie",,"=""1250268397""","=""9781250268396""",0,4.10,Flatiron Books,Hardcover,403,2021,2021,,2023/12/21,"to-read, romance, series, fantasy, young-adult","to-read (#230), romance (#139), series (#162), fantasy (#172), young-adult (#78)",to-read,,,,0,0
44538875,Of Silver and Shadow,Jennifer Gruenke,"Gruenke, Jennifer",,"=""1635830540""","=""9781635830545""",0,3.85,Flux,Paperback,480,2021,2021,,2023/12/21,"to-read, fantasy, romance, young-adult","to-read (#229), fantasy (#171), romance (#138), young-adult (#77)",to-read,,,,0,0
18505792,The Ocean at the End of the Lane,Neil Gaiman,"Gaiman, Neil",,"=""0062255665""","=""9780062255662""",0,4.02,William Morrow,Paperback,195,2014,2013,,2023/12/21,"to-read, fantasy","to-read (#228), fantasy (#170)",to-read,,,,0,0
29758013,"The Ninth Rain (The Winnowing Flame Trilogy, #1)",Jen Williams,"Williams, Jen",,"=""1472235177""","=""9781472235176""",0,4.11,Headline Book Publishing,Paperback,544,2017,2017,,2023/12/21,"to-read, dragons, fantasy, series","to-read (#227), dragons (#13), fantasy (#169), series (#161)",to-read,,,,0,0
43263680,"Ninth House (Alex Stern, #1)",Leigh Bardugo,"Bardugo, Leigh",,"=""1250313074""","=""9781250313072""",0,4.03,Flatiron Books,Hardcover,461,2019,2019,,2023/12/21,"to-read, urban-fantasy, series","to-read (#226), urban-fantasy (#39), series (#160)",to-read,,,,0,0
18735220,Nine Goblins,T. Kingfisher,"Kingfisher, T.",,"=""""","=""9781310505768""",0,4.32,Smashwords Edition,ebook,147,2013,2013,,2023/12/21,"to-read, fantasy","to-read (#225), fantasy (#168)",to-read,,,,0,0
50892207,Night Shine,Tessa  Gratton,"Gratton, Tessa",,"=""1534460772""","=""9781534460775""",0,3.78,Margaret K. McElderry Books,Hardcover,392,2020,2020,,2023/12/21,"to-read, romance, fantasy, young-adult, series","to-read (#224), romance (#137), fantasy (#167), young-adult (#76), series (#159)",to-read,,,,0,0
